Second Class;DK-13375;?;Consumer;Seattle;?;West;OFF-BI-10000042;?;?;12.82
Standard Class;MO-17950;Michael Oakman;Consumer;Dallas;?;Central;TEC-AC-10003289;?;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;47.98
First Class;SV-20815;?;?;?;?;?;TEC-PH-10002922;?;ShoreTel ShorePhone IP 230 VoIP phone;946.34
Standard Class;MF-18250;Monica Federle;Corporate;New York City;New York;East;?;Furnishings;OIC Stacking Trays;10.02
Standard Class;MC-18130;Mike Caudle;Corporate;Los Angeles;California;West;?;Art;Model L Table or Wall-Mount Pencil Sharpener;53.97
Second Class;JF-15355;Jay Fein;Consumer;?;California;West;FUR-FU-10002445;Furnishings;DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7;?
First Class;PS-19045;?;?;Harrisonburg;Virginia;?;?;Binders;Wilson Jones Century Plastic Molded Ring Binders;?
Standard Class;?;Lena Creighton;Consumer;Oakland;?;West;TEC-PH-10004774;?;?;?
Second Class;HP-14815;Harold Pawlan;Home Office;?;New York;East;FUR-CH-10004287;Chairs;SAFCO Arco Folding Chair;?
Standard Class;LH-17155;Logan Haushalter;Consumer;Dallas;Texas;?;OFF-AR-10002135;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;154.24
Standard Class;NF-18385;Natalie Fritzler;Consumer;Chesapeake;Virginia;South;OFF-BI-10003291;Binders;?;17.46
Second Class;BM-11650;Brian Moss;Corporate;Columbia;?;?;TEC-AC-10004666;?;Maxell iVDR EX 500GB Cartridge;826.62
Standard Class;LH-16900;Lena Hernandez;Consumer;New York City;New York;East;OFF-BI-10004716;Binders;?;?
Standard Class;DB-13660;Duane Benoit;Consumer;Houston;?;Central;?;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;10.48
Second Class;AT-10735;Annie Thurman;Consumer;Morristown;?;East;?;Appliances;Sanyo Counter Height Refrigerator with Crisper 3.6 Cubic Foot Stainless Steel/Black;2625.12
Standard Class;?;Speros Goranitis;Consumer;?;New York;East;TEC-AC-10002637;?;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);1619.91
?;?;?;Corporate;Springfield;Virginia;South;OFF-FA-10002975;Fasteners;Staples;11.34
Standard Class;HZ-14950;Henia Zydlo;Consumer;New York City;New York;East;OFF-PA-10002741;Paper;Xerox 1980;8.56
Standard Class;LS-16945;Linda Southworth;Corporate;Dallas;Texas;?;OFF-PA-10002195;?;?;?
Standard Class;?;?;Corporate;Plantation;Florida;South;TEC-PH-10000441;Phones;VTech DS6151;100.79
Standard Class;JA-15970;Joseph Airdo;Consumer;?;?;West;?;Tables;Bevis Boat-Shaped Conference Table;629.06
Standard Class;?;Patrick O'Brill;Consumer;Houston;Texas;Central;FUR-BO-10001811;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases Custom Colors;?
?;SC-20575;Sonia Cooley;?;Chicago;Illinois;Central;OFF-BI-10002393;Binders;Binder Posts;2.3
?;JD-15790;John Dryer;Consumer;?;Florida;South;OFF-ST-10004459;Storage;Tennsco Single-Tier Lockers;1801.63
Standard Class;NF-18385;?;Consumer;Chesapeake;Virginia;South;TEC-AC-10001432;Accessories;Enermax Aurora Lite Keyboard;234.45
Standard Class;AM-10705;?;?;Des Plaines;Illinois;Central;TEC-PH-10004345;Phones;Cisco SPA 502G IP Phone;383.84
Standard Class;GT-14755;Guy Thornton;Consumer;Harlingen;?;Central;OFF-PA-10002036;Paper;Xerox 1930;25.92
Standard Class;GG-14650;Greg Guthrie;Corporate;Bristol;Tennessee;South;OFF-BI-10003650;?;GBC DocuBind 300 Electric Binding Machine;157.79
Second Class;FH-14275;Frank Hawley;Corporate;Los Angeles;?;West;?;?;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;299.97
?;KM-16225;?;Corporate;Baltimore;Maryland;East;OFF-PA-10000143;Paper;Astroparche Fine Business Paper;?
Standard Class;NH-18610;Nicole Hansen;Corporate;Pomona;California;West;OFF-AR-10002135;Art;?;385.6
Second Class;CV-12805;Cynthia Voltz;?;Los Angeles;California;West;OFF-LA-10004345;?;?;?
?;MV-17485;Mark Van Huff;Consumer;Houston;Texas;Central;OFF-LA-10001613;Labels;Avery File Folder Labels;4.61
?;BF-11020;Barry Franzsisch;Corporate;Arlington;Texas;Central;OFF-PA-10000061;Paper;Xerox 205;20.74
Standard Class;BF-11170;?;Home Office;?;Massachusetts;East;OFF-ST-10002790;Storage;Safco Industrial Shelving;73.85
Standard Class;AT-10735;?;Consumer;Nashville;Tennessee;South;OFF-PA-10000141;Paper;Ampad Evidence Wirebond Steno Books 6 x 9;3.49
?;JE-16165;?;Corporate;Woodland;California;West;?;Labels;Avery 510;3.75
First Class;MT-17815;Meg Tillman;Consumer;Scottsdale;Arizona;West;OFF-BI-10002049;Binders;UniKeep View Case Binders;4.4
Second Class;CC-12145;Charles Crestani;Consumer;Seattle;Washington;West;OFF-PA-10000019;Paper;?;6.48
Second Class;LH-17155;Logan Haushalter;Consumer;Los Angeles;?;?;OFF-BI-10004236;Binders;XtraLife ClearVue Slant-D Ring Binder White 3;?
Standard Class;GM-14455;Gary Mitchum;Home Office;Chicago;Illinois;Central;TEC-PH-10003095;Phones;Samsung HM1900 Bluetooth Headset;52.68
Second Class;CM-12445;Chuck Magee;Consumer;Houston;Texas;Central;?;?;Black Print Carbonless Snap-Off Rapid Letter 8 1/2 x 7;51.02
Standard Class;SD-20485;?;Home Office;?;Virginia;South;OFF-PA-10000380;Paper;REDIFORM Incoming/Outgoing Call Register 11 X 8 1/2 100 Messages;16.68
Standard Class;JP-15520;Jeremy Pistek;Consumer;Madison;Wisconsin;Central;OFF-AP-10003590;?;Hoover WindTunnel Plus Canister Vacuum;1089.75
?;RB-19360;Raymond Buch;Consumer;Seattle;Washington;West;OFF-PA-10002986;Paper;Xerox 1898;?
Second Class;JF-15355;Jay Fein;Consumer;Pasadena;California;West;OFF-BI-10003638;Binders;GBC Durable Plastic Covers;92.88
Standard Class;AA-10375;Allen Armold;Consumer;Lebanon;Tennessee;South;OFF-ST-10003572;Storage;Portfile Personal File Boxes;?
Second Class;KS-16300;?;Corporate;Columbus;?;South;?;?;Avery 508;9.82
Standard Class;IG-15085;Ivan Gibson;Consumer;Little Rock;Arkansas;South;OFF-PA-10001019;?;?;?
?;FO-14305;?;Consumer;?;?;?;OFF-SU-10000898;Supplies;Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles 3 7/8 Cut 8L;55.6
?;SH-19975;Sally Hughsby;Corporate;Pearland;Texas;Central;?;Envelopes;Staple envelope;13.39
Same Day;DM-12955;?;Corporate;Fairfield;?;?;OFF-AP-10003217;Appliances;Eureka Sanitaire  Commercial Upright;795.41
?;?;Patrick O'Brill;Consumer;Philadelphia;Pennsylvania;?;OFF-ST-10000675;Storage;File Shuttle II and Handi-File Black;54.22
Standard Class;WB-21850;William Brown;Consumer;?;?;West;TEC-PH-10000576;Phones;AT&T 1080 Corded phone;?
Standard Class;?;John Murray;?;Phoenix;Arizona;West;TEC-PH-10002624;Phones;Samsung Galaxy S4 Mini;1879.96
Standard Class;CS-11950;Carlos Soltero;?;Jackson;Mississippi;?;OFF-FA-10000735;Fasteners;Staples;11.68
Standard Class;GB-14575;Giulietta Baptist;Consumer;?;South Carolina;South;OFF-ST-10000563;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;63.96
Standard Class;RP-19390;Resi Plking;Consumer;Thornton;Colorado;West;OFF-SU-10004290;Supplies;Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles 3-1/8 Cut;?
Standard Class;SV-20365;Seth Vernon;?;New York City;New York;East;?;Accessories;?;212.8
Standard Class;SO-20335;Sean O'Donnell;Consumer;Fort Lauderdale;Florida;South;OFF-ST-10000760;Storage;Eldon Fold 'N Roll Cart System;22.37
Standard Class;ZD-21925;Zuschuss Donatelli;Consumer;Richmond;Indiana;?;?;Phones;?;259.96
Standard Class;MG-17890;Michael Granlund;Home Office;Santa Barbara;California;West;?;Fasteners;Colored Push Pins;1.81
First Class;TC-21295;Toby Carlisle;Consumer;New York City;?;East;OFF-LA-10004544;Labels;Avery 505;59.2
First Class;TS-21610;Troy Staebel;Consumer;New York City;New York;?;?;Binders;?;14.62
?;GM-14695;Greg Maxwell;Corporate;Alexandria;Virginia;South;OFF-AR-10000127;Art;Newell 321;22.96
Standard Class;JM-15865;John Murray;?;Phoenix;?;West;?;Art;Newell 346;2.3
Standard Class;AB-10150;Aimee Bixby;Consumer;?;?;East;TEC-AC-10000171;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 25/Pack;91.96
Standard Class;SP-20650;Stephanie Phelps;?;Akron;Ohio;East;?;Phones;Plantronics Voyager Pro Legend;?
?;AH-10690;Anna Hberlin;?;San Diego;California;West;TEC-PH-10002549;Phones;Polycom SoundPoint IP 450 VoIP phone;361.38
?;DB-13120;David Bremer;?;Dallas;Texas;Central;OFF-BI-10000545;?;GBC Ibimaster 500 Manual ProClick Binding System;760.98
Standard Class;JE-15745;Joel Eaton;Consumer;Memphis;?;South;?;Furnishings;Tenex Traditional Chairmats for Medium Pile Carpet Standard Lip 36 x 48;?
Standard Class;?;?;?;Fort Worth;?;Central;OFF-PA-10002250;?;?;9.39
Standard Class;MF-17665;Maureen Fritzler;Corporate;Miami;Florida;South;FUR-FU-10001889;Furnishings;Ultra Door Pull Handle;50.5
Second Class;SC-20020;Sam Craven;Consumer;Houston;Texas;?;OFF-PA-10001593;Paper;Xerox 1947;?
?;?;Kean Nguyen;Corporate;Redondo Beach;California;West;FUR-BO-10001337;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;308.5
First Class;?;Natalie Fritzler;Consumer;Newark;Ohio;East;?;?;Howard Miller 13 Diameter Goldtone Round Wall Clock;262.86
Second Class;SV-20935;Susan Vittorini;Consumer;Dallas;Texas;Central;TEC-AC-10000487;?;SanDisk Cruzer 4 GB USB Flash Drive;15.58
?;MO-17800;Meg O'Connel;Home Office;?;Georgia;?;FUR-CH-10000785;Chairs;Global Ergonomic Managers Chair;723.92
?;XP-21865;Xylona Preis;Consumer;Los Angeles;California;West;?;Paper;?;314.55
First Class;AG-10900;Arthur Gainer;Consumer;Philadelphia;Pennsylvania;East;OFF-LA-10003190;Labels;Avery 474;6.91
Second Class;LT-16765;Larry Tron;?;Fairfield;Ohio;East;OFF-PA-10000241;Paper;IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case;74.35
First Class;AP-10915;?;?;Los Angeles;California;?;OFF-AR-10000390;Art;Newell Chalk Holder;?
?;BN-11515;Bradley Nguyen;Consumer;?;New York;East;?;Furnishings;Seth Thomas 12 Clock w/ Goldtone Case;114.9
First Class;JK-15625;Jim Karlsson;Consumer;Seattle;Washington;?;FUR-BO-10004467;Bookcases;Bestar Classic Bookcase;?
?;JH-15985;Joseph Holt;Consumer;Redondo Beach;California;West;OFF-PA-10004381;Paper;?;?
Standard Class;SW-20275;Scott Williamson;Consumer;Jackson;Mississippi;South;OFF-ST-10000604;Storage;Home/Office Personal File Carts;173.8
Second Class;NB-18580;?;Corporate;Philadelphia;Pennsylvania;East;OFF-AP-10002191;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;143.95
Standard Class;?;?;Home Office;Bloomington;Indiana;Central;OFF-EN-10004483;?;#10 White Business Envelopes4 1/8 x 9 1/2;78.35
Second Class;?;Anne McFarland;Consumer;?;Rhode Island;East;FUR-TA-10003238;Tables;Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables;385.69
?;MC-17590;Matt Collister;?;Perth Amboy;New Jersey;East;TEC-PH-10001760;Phones;Bose SoundLink Bluetooth Speaker;597.0
Second Class;LC-16930;Linda Cazamias;Corporate;Sacramento;California;West;OFF-BI-10003291;?;Wilson Jones Leather-Like Binders with DublLock Round Rings;20.95
Standard Class;BF-11005;Barry Franz;Home Office;Pasadena;Texas;Central;FUR-FU-10003806;Furnishings;Tenex Chairmat w/ Average Lip 45 x 53;302.72
Standard Class;PW-19240;Pierre Wener;Consumer;Columbia;?;East;OFF-BI-10003527;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;2541.98
Standard Class;?;Shahid Collister;Consumer;?;Georgia;South;TEC-AC-10003441;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;67.8
Standard Class;NP-18670;Nora Paige;Consumer;Lakewood;?;East;FUR-FU-10004053;Furnishings;DAX Two-Tone Silver Metal Document Frame;40.48
Standard Class;SV-20365;Seth Vernon;?;Los Angeles;?;West;FUR-TA-10003473;?;Bretford Rectangular Conference Table Tops;902.71
Standard Class;CS-12130;Chad Sievert;Consumer;Seattle;?;West;OFF-ST-10003123;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;199.74
Standard Class;PG-18820;Patrick Gardner;Consumer;Carrollton;Texas;Central;?;Binders;Fellowes PB300 Plastic Comb Binding Machine;?
Standard Class;BF-11275;?;?;Tucson;Arizona;West;FUR-CH-10001482;Chairs;?;314.35
Standard Class;JP-16135;Julie Prescott;Home Office;Philadelphia;Pennsylvania;East;TEC-AC-10000892;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;72.0
Standard Class;?;Nat Gilpin;Corporate;Fairfield;Connecticut;?;?;Phones;Belkin SportFit Armband For iPhone 5s/5c Fuchsia;14.99
Standard Class;PH-18790;?;Home Office;Lakeland;?;South;?;Furnishings;Eldon Expressions Desk Accessory Wood Photo Frame Mahogany;?
Same Day;TB-21280;Toby Braunhardt;?;?;Arizona;West;OFF-BI-10001553;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;?
Standard Class;?;Kalyca Meade;Corporate;Baltimore;Maryland;East;FUR-CH-10000785;?;Global Ergonomic Managers Chair;542.94
Standard Class;AH-10030;Aaron Hawkins;Corporate;Los Angeles;California;West;?;Chairs;Iceberg Nesting Folding Chair 19w x 6d x 43h;279.46
Standard Class;PG-18895;Paul Gonzalez;Consumer;Fort Worth;?;Central;TEC-PH-10002597;Phones;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;?
Standard Class;?;Maribeth Schnelling;Consumer;Wausau;?;?;OFF-ST-10004258;Storage;Portable Personal File Box;36.63
Standard Class;SK-19990;Sally Knutson;Consumer;Fairfield;Connecticut;?;OFF-BI-10001890;?;?;?
?;?;Jessica Myrick;?;New York City;New York;East;OFF-AR-10000614;Art;Barrel Sharpener;10.71
Standard Class;DK-12835;Damala Kotsonis;Corporate;Roseville;California;West;OFF-LA-10003766;Labels;?;3.15
Standard Class;CD-11980;Carol Darley;Consumer;Tyler;Texas;Central;OFF-AP-10000804;Appliances;Hoover Portapower Portable Vacuum;2.69
Standard Class;CR-12730;Craig Reiter;?;Chicago;Illinois;Central;OFF-PA-10002160;Paper;Xerox 1978;23.12
Second Class;AS-10225;Alan Schoenberger;Corporate;?;New York;East;FUR-FU-10002671;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26.8
Second Class;JM-15865;John Murray;Consumer;?;?;Central;FUR-CH-10002647;Chairs;?;248.43
Second Class;AT-10735;Annie Thurman;Consumer;Stockton;California;West;OFF-BI-10004654;Binders;VariCap6 Expandable Binder;?
?;KH-16630;Ken Heidel;Corporate;Charlotte;North Carolina;South;?;?;Cisco IP Phone 7961G VoIP phone - Dark gray;978.84
Second Class;PP-18955;Paul Prost;Home Office;Springfield;?;Central;?;Phones;Motorola HK250 Universal Bluetooth Headset;?
Standard Class;TS-21160;Theresa Swint;?;Toledo;Ohio;East;OFF-BI-10004330;Binders;GBC Velobind Prepunched Cover Sets Regency Series;?
?;TC-21295;Toby Carlisle;Consumer;Everett;Massachusetts;East;?;Chairs;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;?
?;TB-21175;Thomas Boland;Corporate;Houston;Texas;Central;?;?;Companion Letter/Legal File Black;60.42
Standard Class;LC-16870;Lena Cacioppo;?;Aurora;Colorado;West;?;Furnishings;Deflect-o DuraMat Lighweight Studded Beveled Mat for Low Pile Carpeting;102.36
First Class;NC-18415;Nathan Cano;?;Santa Maria;California;West;OFF-ST-10000532;?;Advantus Rolling Drawer Organizers;?
Second Class;SZ-20035;Sam Zeldin;Home Office;Saint Charles;Illinois;?;FUR-FU-10003039;Furnishings;Howard Miller 11-1/2 Diameter Grantwood Wall Clock;51.76
Same Day;GZ-14470;Gary Zandusky;Consumer;Columbia;Maryland;East;FUR-FU-10004306;Furnishings;Electrix Halogen Magnifier Lamp;?
Second Class;CC-12670;Craig Carreira;Consumer;Tampa;Florida;?;OFF-PA-10001295;Paper;Computer Printout Paper with Letter-Trim Perforations;45.53
Standard Class;SN-20710;?;Home Office;Pasadena;Texas;Central;OFF-PA-10001970;Paper;Xerox 1881;19.65
Standard Class;HM-14980;Henry MacAllister;Consumer;Burlington;North Carolina;South;OFF-AR-10000422;Art;Pencil and Crayon Sharpener;1.75
Second Class;JS-16030;Joy Smith;Consumer;Houston;Texas;Central;OFF-AP-10002534;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;294.62
?;MB-17305;Maria Bertelson;Consumer;?;California;?;FUR-FU-10001215;Furnishings;?;129.39
?;RD-19480;Rick Duston;Consumer;Las Vegas;Nevada;West;OFF-BI-10004040;Binders;Wilson Jones Impact Binders;8.29
Standard Class;AB-10105;Adrian Barton;Consumer;Phoenix;?;West;?;Storage;Akro Stacking Bins;12.62
Standard Class;JG-15115;Jack Garza;Consumer;Jacksonville;North Carolina;South;?;Art;?;9.34
?;KB-16585;Ken Black;Corporate;Lafayette;Louisiana;?;OFF-PA-10002195;Paper;Xerox 1966;12.96
First Class;HM-14980;Henry MacAllister;Consumer;Los Angeles;California;West;OFF-BI-10004828;Binders;?;53.57
Standard Class;BF-10975;Barbara Fisher;Corporate;Charlotte;North Carolina;South;OFF-PA-10002377;Paper;Xerox 1916;78.3
?;TC-21535;?;Home Office;San Francisco;?;West;?;Paper;REDIFORM Incoming/Outgoing Call Register 11 X 8 1/2 100 Messages;50.04
Standard Class;GB-14530;George Bell;Corporate;Los Angeles;California;West;OFF-LA-10000452;Labels;Avery 488;12.6
Standard Class;KF-16285;Karen Ferguson;Home Office;Sandy Springs;Georgia;South;OFF-ST-10004950;Storage;Tenex Personal Filing Tote With Secure Closure Lid Black/Frost;15.51
Second Class;KL-16645;Ken Lonsdale;Consumer;Chicago;Illinois;Central;FUR-FU-10002505;?;Eldon 100 Class Desk Accessories;?
Standard Class;TB-21355;Todd Boyes;Corporate;?;?;East;OFF-AR-10001860;Art;BIC Liqua Brite Liner;20.82
Standard Class;?;Roy Skaria;Home Office;Philadelphia;Pennsylvania;East;OFF-FA-10002988;Fasteners;Ideal Clamps;9.65
?;AR-10825;Anthony Rawles;Corporate;New York City;New York;?;FUR-CH-10002780;Chairs;Office Star - Task Chair with Contemporary Loop Arms;?
?;RK-19300;Ralph Kennedy;Consumer;South Bend;Indiana;Central;OFF-ST-10000464;Storage;Multi-Use Personal File Cart and Caster Set Three Stacking Bins;34.76
Same Day;BG-11035;Barry Gonzalez;?;Hampton;Virginia;South;?;Chairs;?;?
Second Class;SE-20110;?;Consumer;?;Virginia;South;?;Machines;HP Designjet T520 Inkjet Large Format Printer - 24 Color;?
Standard Class;AB-10600;Ann Blume;Corporate;Los Angeles;California;West;OFF-LA-10002271;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;9.24
Same Day;BB-11545;Brenda Bowman;?;Columbia;Maryland;?;?;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;219.9
Standard Class;EH-13945;Eric Hoffmann;Consumer;Houston;Texas;Central;OFF-PA-10004735;?;Xerox 1905;?
Standard Class;DL-12925;Daniel Lacy;Consumer;?;?;Central;FUR-FU-10000723;?;?;123.96
Standard Class;MZ-17515;Mary Zewe;Corporate;Arlington;Texas;Central;OFF-BI-10001617;Binders;GBC Wire Binding Combs;8.27
Standard Class;EA-14035;Erin Ashbrook;Corporate;Chicago;?;Central;OFF-AP-10004233;Appliances;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room;92.06
Second Class;TP-21130;Theone Pippenger;Consumer;Georgetown;Kentucky;South;TEC-PH-10000560;?;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);699.98
First Class;KB-16585;Ken Black;?;Springfield;Oregon;West;TEC-AC-10002800;Accessories;Plantronics Audio 478 Stereo USB Headset;159.97
?;JK-15640;Jim Kriz;?;Lakewood;Ohio;East;OFF-PA-10003063;Paper;EcoTones Memo Sheets;28.8
Second Class;JK-15370;Jay Kimmel;Consumer;Miami;Florida;South;TEC-AC-10002001;Accessories;Logitech Wireless Gaming Headset G930;383.98
Standard Class;?;Alan Dominguez;Home Office;?;Montana;?;OFF-PA-10001667;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);?
First Class;?;Patrick Ryan;Consumer;Oakland;California;West;TEC-PH-10004667;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;431.97
Standard Class;?;Matt Collister;Corporate;Coachella;?;West;OFF-ST-10002289;Storage;Safco Wire Cube Shelving System For Use as 4 or 5 14 Cubes Black;63.56
First Class;CK-12205;Chloris Kastensmidt;Consumer;Hillsboro;Oregon;West;FUR-FU-10000629;?;9-3/4 Diameter Round Wall Clock;11.03
Standard Class;SE-20110;Sanjit Engle;?;?;?;West;OFF-AR-10003179;?;Dixon Ticonderoga Core-Lock Colored Pencils;51.02
?;?;?;?;Austin;Texas;Central;OFF-FA-10003059;Fasteners;Assorted Color Push Pins;2.9
First Class;TB-21625;Trudy Brown;Consumer;Wichita;Kansas;?;TEC-PH-10003171;Phones;Plantronics Encore H101 Dual Earpieces Headset;224.75
Standard Class;?;Toby Gnade;Consumer;Des Moines;Washington;West;TEC-CO-10002095;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;999.98
Same Day;RF-19840;Roy Franzsisch;Consumer;San Antonio;Texas;?;OFF-ST-10001328;Storage;?;49.63
Standard Class;WB-21850;William Brown;?;Los Angeles;California;?;FUR-TA-10002041;Tables;Bevis Round Conference Table Top X-Base;?
?;?;Greg Guthrie;Corporate;?;Washington;West;OFF-BI-10002103;Binders;Cardinal Slant-D Ring Binder Heavy Gauge Vinyl;?
Standard Class;GT-14710;?;Consumer;Seattle;Washington;West;?;Binders;Ibico Plastic and Wire Spiral Binding Combs;47.21
?;DR-12880;Dan Reichenbach;Corporate;New York City;New York;East;OFF-BI-10004094;Binders;GBC Standard Plastic Binding Systems Combs;?
Second Class;?;Elpida Rittenbach;Corporate;Charlotte;North Carolina;South;?;Supplies;?;?
Standard Class;BD-11320;Bill Donatelli;Consumer;?;Michigan;Central;?;Binders;GBC Binding covers;64.75
Standard Class;XP-21865;?;?;Los Angeles;California;West;OFF-AP-10002998;Appliances;Holmes 99% HEPA Air Purifier;43.32
Standard Class;CC-12430;Chuck Clark;Home Office;Columbus;Indiana;Central;OFF-AP-10002457;Appliances;?;209.3
?;SN-20710;Steve Nguyen;Home Office;Covington;Washington;West;OFF-PA-10004040;?;?;29.9
Standard Class;MG-17650;Matthew Grinstein;Home Office;Seattle;Washington;West;TEC-PH-10001530;Phones;Cisco Unified IP Phone 7945G VoIP phone;1091.17
Standard Class;?;Lindsay Williams;Corporate;San Francisco;?;West;TEC-AC-10001284;Accessories;?;166.16
?;?;Dean Katz;Corporate;New York City;New York;East;FUR-TA-10002958;Tables;?;313.18
First Class;SG-20890;Susan Gilcrest;Corporate;New York City;?;?;OFF-AR-10001231;Art;Sanford EarthWrite Recycled Pencils Medium Soft #2;10.5
?;SM-20950;Suzanne McNair;Corporate;Maple Grove;Minnesota;Central;?;?;?;735.98
Standard Class;?;Doug O'Connell;?;Houston;?;Central;?;?;Xerox 1886;76.64
Standard Class;JG-15160;James Galang;?;Plainfield;?;East;OFF-AP-10002578;Appliances;Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote;?
Second Class;RK-19300;Ralph Kennedy;Consumer;South Bend;Indiana;Central;?;Storage;Eldon Portable Mobile Manager;141.4
First Class;TD-20995;Tamara Dahlen;?;Garland;Texas;Central;OFF-BI-10001510;?;Deluxe Heavy-Duty Vinyl Round Ring Binder;18.34
First Class;SC-20380;Shahid Collister;Consumer;Fairfield;Connecticut;East;OFF-AP-10001564;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;465.16
?;?;Sean Braxton;?;Kent;Ohio;?;OFF-AP-10002998;?;?;103.97
Standard Class;DP-13000;Darren Powers;?;New Albany;?;Central;OFF-LA-10002762;Labels;Avery 485;75.18
Standard Class;JO-15145;Jack O'Briant;Corporate;Draper;Utah;?;TEC-AC-10002006;Accessories;Memorex Micro Travel Drive 16 GB;111.93
?;?;Frank Olsen;Consumer;?;?;South;?;?;?;?
?;HA-14920;Helen Andreada;Consumer;Laredo;Texas;Central;OFF-BI-10004140;Binders;?;6.29
Standard Class;DP-13390;Dennis Pardue;Home Office;Los Angeles;California;West;OFF-BI-10001670;Binders;Vinyl Sectional Post Binders;180.96
Standard Class;GA-14515;George Ashbrook;Consumer;San Francisco;California;West;OFF-AR-10003251;Art;Prang Drawing Pencil Set;5.56
Standard Class;MH-17440;?;Corporate;Jackson;Mississippi;South;?;Paper;Xerox 1957;12.96
First Class;DJ-13420;Denny Joy;Corporate;San Francisco;California;West;OFF-PA-10004101;Paper;Xerox 1894;?
Standard Class;?;Jennifer Patt;Corporate;Lakewood;New Jersey;East;?;Envelopes;Globe Weis Peel & Seel First Class Envelopes;51.12
First Class;?;Jim Karlsson;Consumer;Seattle;Washington;West;?;Chairs;?;?
Standard Class;LC-16960;Lindsay Castell;Home Office;Arlington;?;?;FUR-FU-10000246;?;Aluminum Document Frame;61.1
Standard Class;GH-14485;Gene Hale;Corporate;?;Texas;Central;FUR-FU-10003708;Furnishings;Tenex Traditional Chairmats for Medium Pile Carpet Standard Lip 36 x 48;72.78
?;HG-14965;Henry Goldwyn;Corporate;Los Angeles;?;?;?;Paper;Eureka Recycled Copy Paper 8 1/2 x 11 Ream;38.88
?;?;Barry Franzsisch;?;Jacksonville;Florida;South;TEC-PH-10004897;?;Mediabridge Sport Armband iPhone 5s;23.98
Standard Class;SH-19975;Sally Hughsby;?;?;Texas;Central;OFF-EN-10003068;Envelopes;#6 3/4 Gummed Flap White Envelopes;?
?;ZC-21910;?;Consumer;Columbus;Indiana;?;TEC-AC-10001314;Accessories;?;199.96
Second Class;TC-21295;Toby Carlisle;Consumer;Jupiter;Florida;?;?;Art;DIXON Oriole Pencils;2.06
Standard Class;JS-15685;Jim Sink;Corporate;Philadelphia;Pennsylvania;East;FUR-TA-10003392;Tables;Global Adaptabilities Conference Tables;337.18
Same Day;TB-21625;Trudy Brown;?;New York City;New York;East;OFF-BI-10004519;Binders;GBC DocuBind P100 Manual Binding Machine;663.92
Standard Class;DC-13285;?;?;San Francisco;California;West;FUR-BO-10003965;Bookcases;?;307.67
First Class;TC-21475;?;Home Office;Columbus;Georgia;?;?;?;Bevis 44 x 96 Conference Tables;411.8
Standard Class;?;Alan Haines;Corporate;New York City;New York;East;OFF-BI-10003910;Binders;?;24.67
Standard Class;DP-13000;Darren Powers;Consumer;Chicago;Illinois;Central;FUR-FU-10000222;Furnishings;Seth Thomas 16 Steel Case Clock;?
Standard Class;TS-21160;Theresa Swint;?;Columbus;?;South;OFF-PA-10001166;Paper;Xerox 2;12.96
First Class;?;Aleksandra Gannaway;Corporate;Franklin;Massachusetts;East;FUR-BO-10002853;Bookcases;O'Sullivan 5-Shelf Heavy-Duty Bookcases;81.94
Standard Class;HA-14920;Helen Andreada;Consumer;Laredo;Texas;Central;OFF-AR-10002067;Art;Newell 334;15.87
